fundo;data_referencia;net_worth;pv_credit_rights;pdd;total_cash;cash_idleness;net_allocation;threshold_net_allocation;status_net_allocation;subordination_senior;threshold_senior;status_senior;subordination_mezzanine_a;threshold_mezzanine_a;status_mezzanine_a;subordination_mezzanine_b;threshold_mezzanine_b;status_mezzanine_b;subordination_mezzanine_c;threshold_mezzanine_c;status_mezzanine_c;retorno_junior;threshold_junior_return;vl_dicred_aquis_mes;vl_som_prazo_venc;vl_som_inad_venc;CR_due_30;CR_due_31_60;CR_due_61_90;CR_due_91_120;CR_due_121_150;CR_due_151_180;CR_due_181_360;CR_due_maior_360;vl_inad_venc_30;vl_inad_venc_31_60;vl_inad_venc_61_90;vl_inad_venc_91_120;vl_inad_venc_121_150;vl_inad_venc_151_180;vl_inad_venc_181_360;vl_inad_venc_maior_360;cash;government_securities;sovereign_fund;other_assets;delinq_ratio_30;delinq_ratio_31_60;delinq_ratio_61_90;delinq_ratio_91_120;delinq_ratio_121_150;delinq_ratio_151_180;delinq_ratio_181_360;delinq_ratio_maior_360;subordination_mezzanine_d;subordination_mezzanine_e;subordination_mezzanine_f;subordination_mezzanine_g;subordination_mezzanine_h;total_cash;total_senior;total_subord_Junior;total_subord_Mezza_A;total_subord_Mezza_B;total_subord_Mezza_C;total_subord_Mezza_D;total_subord_Mezza_E;total_subord_Mezza_F;total_subord_Mezza_G;total_subord_Mezza_H
FIDC Koin;31/12/2024;73749845.5;75522825.6;23994923.01;22365568.24;0.303262578;0.696737422;0.5;OK;0.503959413;0.45;OK;0.503959413;;N/A;0.503959413;;N/A;0.503959413;;N/A;1.78;0;9231706.16;56899191.16;18623634.44;10613134.67;9231176.97;7186006.29;5886396.62;4764395.64;3657050.46;12136356.06;3424674.45;3337547.09;2270202.03;2090621.2;2065487.3;1680383.91;1452466.66;5726926.25;0;8486.13;4925760.81;13197211.39;4234109.91;0.044192561;0.030059813;0.027681978;0.027349179;0.022250014;0.019232155;0.075830402;0;0.503959413;0.503959413;0.503959413;0.503959413;0.503959413;22365568.24;36582916.63;37166928.87;0;0;0;0;0;0;0;0
FIDC Koin;31/01/2025;74806679.66;74655096.88;23344721.12;23640929.23;0.316026982;0.683973018;0.5;OK;0.510593292;0.45;OK;0.510593292;;N/A;0.510593292;;N/A;0.510593292;;N/A;2.43;0;10297221.95;56215278.74;18439818.14;11410846.15;9418099.8;7197172.47;5757031.73;4982077.33;3835803.62;11153865.73;2460381.91;3757717.96;2524065.22;2110258.6;2149410.05;2147404.64;1452466.66;4298495.01;0;9305.95;4980041.67;15495719.18;3155862.43;0.050334379;0.033809684;0.028266772;0.028791203;0.028764341;0.019455693;0.057578051;0;0.510593292;0.510593292;0.510593292;0.510593292;0.510593292;23640929.23;36610890.85;38195788.81;0;0;0;0;0;0;0;0
FIDC Koin;28/02/2025;70963384.76;71572484.07;22878965.11;24084489.74;0.339393193;0.660606807;0.5;OK;0.484548318;0.45;OK;0.484548318;;N/A;0.484548318;;N/A;0.484548318;;N/A;0.03;0;8479934.82;53479990.56;18092493.51;11541999.51;9064874.62;6997177.48;5456151.43;4655084.5;3470061.79;9929355.36;2365285.87;5736026.35;2591148.31;2146370.47;2066252.83;1796460.23;1720335.29;2035900.03;0;7986.33;5029469.21;13304639.36;5742394.84;0.080142899;0.036203135;0.029988766;0.028869374;0.025099873;0.024036266;0.02844529;0;0.484548318;0.484548318;0.484548318;0.484548318;0.484548318;24084489.74;36578196.05;34385188.71;0;0;0;0;0;0;0;0
FIDC Koin;31/03/2025;55638577.83;68660340.97;23848041.69;11473061.83;0.206206957;0.793793043;0.5;OK;0.588853073;0.45;OK;0.588853073;;N/A;0.588853073;;N/A;0.588853073;;N/A;-0.35;0;6815496.44;49513286.99;19147053.98;11075310;8418906.53;6200082.45;5611344.19;4011982.79;3012146.41;8824593.89;2358920.73;2912091.07;2368835.02;2054325.78;2107456.39;1823514.51;1599212.1;6261544.24;20074.87;1030572.54;2555248.44;6479891.68;1407349.17;0.042413;0.034500776;0.029920122;0.03069394;0.026558483;0.023291642;0.091195939;0.000292379;0.588853073;0.588853073;0.588853073;0.588853073;0.588853073;11473061.83;22875630.27;32762947.56;0;0;0;0;0;0;0;0
FIDC Koin;31/05/2025;53352989.5;60543328.37;22035396.7;14997555.84;0.281100572;0.718899428;0.5;OK;0.459876849;0.45;OK;0.365091276;;N/A;0.365091276;;N/A;0.365091276;;N/A;1.26;0;10595203.32;42047810.27;18495518.1;13948554.63;8429179.37;6077928.34;4262714.65;3005507.2;2020572.21;4150251;153102.87;2975219.12;2221819.52;1908410.32;2205846.57;1830974.06;1763488.73;5589759.78;0;2510.02;894677.71;13660551.77;439816.34;0.049141981;0.036698008;0.031521398;0.036434181;0.030242375;0.029127714;0.092326602;0;0.365091276;0.365091276;0.365091276;0.365091276;0.365091276;14997555.84;28817184.82;19478711.04;5057093.64;0;0;0;0;0;0;0
FIDC Koin;30/04/2025;49722527.95;59551286.69;22705875.83;13028615.09;0.262026402;0.737973598;0.5;OK;0.482442321;0.45;OK;0.381644569;;N/A;0.381644569;;N/A;0.381644569;;N/A;1.63;0;2217872.94;40839419.61;18711867.08;9168817.15;6630385.1;5957351.23;4282557.8;3136425.41;2833932.46;6941488.29;1888462.17;3244300.64;2103481.85;2258400.07;1981367.24;1920820.9;1644525.28;5558971.1;0;9373.05;884388.52;4796304.82;7338548.7;0.054479102;0.03532219;0.037923615;0.033271611;0.032254902;0.027615277;0.093347624;0;0.381644569;0.381644569;0.381644569;0.381644569;0.381644569;13028615.09;25734276.15;18976332.74;5011919.06;0;0;0;0;0;0;0
FIDC Koin;30/06/2025;53511404.43;58696881.49;21522344.06;16489074.1;0.308141307;0.691858693;0.5;OK;0.461844195;0.45;OK;0.367410941;;N/A;0.367410941;;N/A;0.367410941;;N/A;0.45;0;7184271.67;40127981.47;18568900.02;13116266.05;8328558.96;5885004.48;4149437.67;2795254.6;2183766.56;3594381.26;75311.89;3297587.97;2015257.68;2002611.33;1913413.55;1930221.36;1663986.51;5745821.62;0;2044.8;904843.05;14255446.57;1326739.68;0.056179952;0.034333301;0.034117849;0.032598215;0.032884564;0.028348806;0.097889726;0;0.367410941;0.367410941;0.367410941;0.367410941;0.367410941;16489074.1;28797472.93;19660675.45;5053256.05;0;0;0;0;0;0;0
FIDC Koin;31/07/2025;54520544.82;58734970.14;20793953.52;16732773.98;0.306907681;0.693092319;0.5;OK;0.470591613;0.45;OK;0.377672424;;N/A;0.377672424;;N/A;0.377672424;;N/A;2.29;0;10696782.21;40719003.94;18015966.2;12461715.5;9067002.83;6038787.33;4279367.26;3138898.81;2005532.66;3307976.55;419723;3904907.61;3398890.68;3805544.31;3828990.44;3077633.16;0;0;0;712.02;916305.71;15500000.47;315755.78;0.066483521;0.057868263;0.064791798;0.065190983;0.05239865;0;0;0;0.377672424;0.377672424;0.377672424;0.377672424;0.377672424;16732773.98;28863633.71;20590906.31;5066004.8;0;0;0;0;0;0;0
FIDC Pagaleve;31/08/2024;6824582.731;5024864.06;276032.73;3763213.36;0.551420286;0.448579714;0.67;Flag;0.244657483;0.1579;OK;0.244657483;;N/A;0.244657483;;N/A;0.244657483;;N/A;-1;0;11184816.59;4674817.19;350046.87;4529420.21;141499.78;3897.2;0;0;0;0;0;157684.84;111384.32;80977.71;0;0;0;0;0;114681.73;91038.63;3550334.12;7158.88;0.031380917;0.022166633;0.016115403;0;0;0;0;0;0.244657483;0.244657483;0.244657483;0.244657483;0.244657483;3763213.36;5154897.5;1669685.231;0;0;0;0;0;0;0;0
FIDC Pagaleve;30/09/2024;6906979.365;6399320.43;182341.53;2753202.88;0.398611714;0.601388286;0.67;Flag;0.253750203;0.1579;OK;0.253750203;;N/A;0.253750203;;N/A;0.253750203;;N/A;-1.58;0;13347608.47;5765239.25;634081.18;5682407.4;82831.85;0;0;0;0;0;0;455528.91;90751.24;87801.03;0;0;0;0;0;193227.32;91850.48;2452813.69;15311.39;0.071183951;0.014181387;0.013720368;0;0;0;0;0;0.253750203;0.253750203;0.253750203;0.253750203;0.253750203;2753202.88;5154331.95;1752647.414;0;0;0;0;0;0;0;0
FIDC Pagaleve;31/10/2024;6946767.942;5525877.06;156314.58;2313235.2;0.332994454;0.667005546;0.67;Flag;0.256692538;0.1579;OK;0.256692538;;N/A;0.256692538;;N/A;0.256692538;;N/A;1.74;0;7601648.63;5133854.56;392022.5;5133123.13;731.43;0;0;0;0;0;0;202971.91;105334.01;83716.58;0;0;0;0;0;285673.59;92784.91;1922086.16;12690.54;0.036731166;0.019061953;0.015149917;0;0;0;0;0;0.256692538;0.256692538;0.256692538;0.256692538;0.256692538;2313235.2;5163584.45;1783183.492;0;0;0;0;0;0;0;0
FIDC Pagaleve;30/11/2024;6937828.87;6336331.2;155624.97;2243328.18;0.323347292;0.676652708;0.67;OK;0.257735479;0.1579;OK;0.257735479;;N/A;0.257735479;;N/A;0.257735479;;N/A;0.28;0;8516422.82;5862191.99;474139.21;5861601.58;590.41;0;0;0;0;0;0;293041.73;95681.21;85416.27;0;0;0;0;0;264288.94;93566.32;1866956.7;18516.22;0.046247856;0.015100412;0.013480399;0;0;0;0;0;0.257735479;0.257735479;0.257735479;0.257735479;0.257735479;2243328.18;5149704.224;1788124.646;0;0;0;0;0;0;0;0
FIDC Pagaleve;31/05/2025;38908862.39;38096897.87;1123550;4997791.05;0.128448655;0.871551345;0.67;OK;0.209950879;0.1579;OK;0.209950879;;N/A;0.209950879;;N/A;0.209950879;;N/A;16.3;0;39577488.4;34305426.5;3791471.37;27506823.03;6016859.74;389380.75;204530.05;93072.39;32226;62534.54;0;2972534.04;440269.01;194147.88;184520.44;0;0;0;0;623865.01;99464.12;4261517.44;12944.48;0.078025619;0.011556558;0.00509616;0.004843451;0;0;0;0;0.209950879;0.209950879;0.209950879;0.209950879;0.209950879;4997791.05;30739912.55;8168949.84;0;0;0;0;0;0;0;0
FIDC Pagaleve;31/12/2024;10382013.52;9670521.39;141851.98;2214861.08;0.21333637;0.78666363;0.67;OK;0.503089927;0.1579;OK;0.503089927;;N/A;0.503089927;;N/A;0.503089927;;N/A;11.98;0;15781901.34;9200337.16;470184.23;8092581.51;1107755.65;0;0;0;0;0;0;298381.41;84840.18;86962.64;0;0;0;0;0;853394.34;94361.56;1264146.58;2958.6;0.030854739;0.008773072;0.008992549;0;0;0;0;0;0.503089927;0.503089927;0.503089927;0.503089927;0.503089927;2214861.08;5158927.1;5223086.419;0;0;0;0;0;0;0;0
FIDC Pagaleve;31/01/2025;10761792.68;10204539.03;181454.57;1914990.22;0.177943422;0.822056578;0.67;OK;0.520198688;0.1579;OK;0.520198688;;N/A;0.520198688;;N/A;0.520198688;;N/A;7.18;0;13956880.51;9612462.46;592076.57;7943495.67;1668966.79;0;0;0;0;0;0;371690.05;149072.56;71313.96;0;0;0;0;0;166666.27;95426.39;1652897.56;0;0.036423992;0.014608456;0.006988455;0;0;0;0;0;0.520198688;0.520198688;0.520198688;0.520198688;0.520198688;1914990.22;5163522.251;5598270.427;0;0;0;0;0;0;0;0
FIDC Pagaleve;28/02/2025;11082525.84;11468562.78;253516.24;1065959.73;0.096183825;0.903816175;0.67;OK;0.534614699;0.1579;OK;0.534614699;;N/A;0.534614699;;N/A;0.534614699;;N/A;5.83;0;13872153.12;10770091.14;698471.64;8815599.93;1954491.21;0;0;0;0;0;0;359444.88;235862.3;103164.46;0;0;0;0;0;270018.14;96372.44;699569.15;0;0.031341755;0.020565986;0.008995413;0;0;0;0;0;0.534614699;0.534614699;0.534614699;0.534614699;0.534614699;1065959.73;5157644.624;5924881.219;0;0;0;0;0;0;0;0
FIDC Pagaleve;31/03/2025;11482248.56;12615710.93;330627.64;1337281.78;0.116465148;0.883534852;0.67;OK;0.550704109;0.1579;OK;0.550704109;;N/A;0.550704109;;N/A;0.550704109;;N/A;6.72;0;13000000;11789327.22;826383.71;10438648.87;1350678.35;0;0;0;0;0;0;406547.84;215346.22;204489.65;0;0;0;0;0;253674.82;97300.43;986306.53;0;0.03222552;0.017069686;0.016209126;0;0;0;0;0;0.550704109;0.550704109;0.550704109;0.550704109;0.550704109;1337281.78;5158927.1;6323321.457;0;0;0;0;0;0;0;0
FIDC Pagaleve;30/04/2025;37270879.89;38582861.32;1375428.76;2397988.51;0.064339466;0.935660534;0.67;OK;0.188452402;0.1579;OK;0.188452402;;N/A;0.188452402;;N/A;0.188452402;;N/A;11.08;0;48954144.63;36101563.37;2481297.95;30422887.16;5305214;192009.16;95688.87;40237.83;17179.69;28346.66;0;1188227.78;214143.49;193096.59;191040.38;114604.84;62711.28;401695.45;115778.14;510870.5;98320.88;1788797.13;0;0.030796777;0.005550223;0.005004724;0.004951431;0.002970356;0.001625366;0.010411241;0.003000766;0.188452402;0.188452402;0.188452402;0.188452402;0.188452402;2397988.51;30247093.05;7023786.842;0;0;0;0;0;0;0;0
FIDC Pagaleve;30/06/2025;42359176.73;46823579.63;1729729.63;1105854.22;0.026106603;0.973893397;0.67;OK;0.213456855;0.1579;OK;0.213456855;;N/A;0.213456855;;N/A;0.213456855;;N/A;7.2;0;47489657.52;42963383.36;3860196.27;34226796.44;7561493.37;551399.59;331670.16;141359.36;47856.22;102808.22;0;2187831.86;1065713.51;407771.44;198879.46;0;0;0;0;993499.82;0;100;112254.4;0.046725002;0.022760189;0.008708677;0.004247421;0;0;0;0;0.213456855;0.213456855;0.213456855;0.213456855;0.213456855;1105854.22;33317320.08;9041856.65;0;0;0;0;0;0;0;0
FIDC Pagaleve;31/07/2025;48832515.56;60364012.33;4159270.94;1828006.08;0.037434198;0.962565802;0.67;OK;0.173801699;0.1579;OK;0.173801699;;N/A;0.173801699;;N/A;0.173801699;;N/A;-6.13;0;50097218.6;48847727.77;11516284.56;38875797.05;8492954.32;734989.96;361410.91;142805.17;85082.97;154687.39;0;7352285.03;1590321.79;997956;383208.63;195760.57;156432.42;551534.29;288785.83;827840.76;0;888845.51;111319.81;0.121799144;0.026345528;0.016532301;0.006348296;0.003243001;0.002591485;0.009136806;0.004784073;0.173801699;0.173801699;0.173801699;0.173801699;0.173801699;1828006.08;40345341.37;8487174.195;0;0;0;0;0;0;0;0
